Time,Source,Destination,Protocol,Length,ICMP Type,ICMP Code,Traffic Rate,Packet Interval
1740599761.721831,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.723987,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.724429,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.726677,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.727842,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.730263,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.731737,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.734355,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.734992,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.737652,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.738768,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.74141,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.741509,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.743639,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.744038,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.746068,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.746444,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.749538,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.749667,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.753864,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.756287,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.758804,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.758889,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.75988,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.760386,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.761058,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.761365,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.763471,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.764602,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.767326,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.768152,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.771156,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.771624,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.773696,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.775473,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.777702,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.779223,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.783482,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.783646,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.785406,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.786799,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.788904,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.789308,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.791493,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.791906,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.794045,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.794919,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.79724,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.798548,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.800736,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.803185,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.805903,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.807229,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.809464,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.809652,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.81178,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.812364,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.814602,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.815595,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.817719,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.819035,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.821307,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.821505,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.823686,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.823982,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.825937,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.827501,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.829674,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.831419,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.835454,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.83553,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.837185,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.83905,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.840723,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.844883,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.846537,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.848284,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.850225,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.853642,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.85842,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.861779,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.86427,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.867319,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.869988,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.873438,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.877082,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.877082,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.877082,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.877082,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.877082,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.877082,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.877082,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.877191,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.879038,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.882052,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.886671,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.887542,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.88953,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.890917,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.891147,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.892832,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.895766,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.897959,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.897959,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.898825,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.901084,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.901659,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.904427,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.904638,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.907339,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.907584,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.909694,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.910373,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.912266,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.912485,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.914151,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.914563,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.916665,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.916791,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.919025,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.920044,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.922303,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.924224,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.926261,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.928183,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.930467,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.930493,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.932753,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.933161,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.935989,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.936016,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.938013,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.939616,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.94182,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.942977,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.945389,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.947252,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.949315,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.951638,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.955871,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.960357,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.963065,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.965432,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.966137,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.966137,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.966519,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.966968,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.967899,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.969441,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.971931,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.972151,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.974229,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.974265,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.976409,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.976419,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.978503,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.979593,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.983048,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.983833,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.987118,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.987167,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.989397,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.989772,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.991913,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.993176,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.995332,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599761.99607,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599761.998411,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.001154,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.001154,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.002274,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.004623,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.005433,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.007545,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.009503,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.011666,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.013392,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.017297,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.018743,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.020245,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.020928,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.023185,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.024081,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.0266,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.027208,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.028854,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.029109,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.031181,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.032405,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.034833,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.035475,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.03743,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.038191,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.04023,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.040716,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.042797,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.043225,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.045307,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.045475,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.047676,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.049005,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.051736,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.052582,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.05578,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.056019,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.059644,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.062244,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.064909,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.069929,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.070944,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.071877,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.0726,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.073154,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.073891,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.073959,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.077179,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.077972,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.080955,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.081254,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.084981,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.086394,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.087514,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.089763,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.089781,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.091519,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.092078,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.092217,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.094374,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.094829,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.096635,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.096795,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.099185,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.099582,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.101761,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.102978,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.104982,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.105984,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.106807,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.1071,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.108757,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.109102,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.110507,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.11143,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.112185,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.112527,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.113766,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.115269,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.115396,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.115844,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.11698,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.118056,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.119373,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.11946,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.121495,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.121982,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.123945,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.126665,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.12865,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.128984,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.131048,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.131331,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.133428,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.135002,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.137253,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.138203,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.140741,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.141974,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.142533,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.142934,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.145039,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.146392,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.148806,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.148972,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.151952,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.152193,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.153984,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.154733,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.156655,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.157219,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.160395,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.162847,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.16571,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.169606,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.171414,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.172286,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.172449,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.173978,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.173978,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.174349,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.175079,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.175661,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.177855,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.179042,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.181105,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.181551,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.183749,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.185409,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.188268,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.190691,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.190872,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.192954,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.19324,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.193497,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.195735,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.19637,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.198896,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.201136,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.201136,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.202045,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.204682,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.205826,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.207878,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.209036,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.211826,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.212299,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.214201,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.216324,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.218756,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.220419,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.222522,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.222903,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.225088,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.225393,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.228033,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.230748,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.233849,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.2381,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.240741,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.241961,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.243407,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.243407,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.243407,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.243994,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.244651,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.245759,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.247782,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.249692,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.252342,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.254154,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.256217,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.258094,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.261517,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.262155,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.265961,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.268827,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.273122,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.276715,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.276748,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.277652,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.278172,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.278735,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.279043,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.279564,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.281627,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.283064,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.283928,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.28414,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.286224,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.286375,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.288229,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.289052,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.291529,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.293489,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.293976,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.295068,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.296041,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.297792,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.300642,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.301317,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.302761,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.303409,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.306016,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.306435,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.308884,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599762.309212,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.311186,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599762.311471,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
